"term","categories","variant_names","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source"
"Rabbi Yitzḥak of the house of Rabbi Ami","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%20of%20the%20house%20of%20Rabbi%20Ami",""
"Rabbi Yitzḥak of the village of Akko","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%20of%20the%20village%20of%20Akko",""
"Rabbi Yitzḥak, son of Rabbi Bisna","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Bisna",""
"Rabbi Yitzḥak, son of Rabbi Ya’akov bar Giyorei","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Ya%E2%80%99akov%20bar%20Giyorei",""
"Rabbi Yitzḥak, son of Rabbi Yosef","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Yosef",""
"Rabbi Yitzḥak, son of Rabbi Yosei","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rabbi%20Yosei",""
"Rabbi Yitzḥak, son of Rav Adda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Adda",""
"Rabbi Yitzḥak, son of Rav Mesharshiyya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yitz%E1%B8%A5ak%2C%20son%20of%20Rav%20Mesharshiyya",""
"Rabbi Yoḥanan","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan",""
"Rabbi Yoḥanan bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20bar%20%E1%B8%A4anina",""
"Rabbi Yoḥanan ben Akhmai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Akhmai",""
"Rabbi Yoḥanan ben Arza","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Arza",""
"Rabbi Yoḥanan ben Beroka","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Beroka",""
"Rabbi Yoḥanan ben Beteira","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Beteira",""
"Rabbi Yoḥanan ben Dahavai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Dahavai",""
"Rabbi Yoḥanan ben Dehavai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Dehavai",""
"Rabbi Yoḥanan ben Elazar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Elazar",""
"Rabbi Yoḥanan ben Gudgada","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Gudgada",""
"Rabbi Yoḥanan ben Gudgeda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Gudgeda",""
"Rabbi Yoḥanan ben HaḤoranit","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Ha%E1%B8%A4oranit",""
"Rabbi Yoḥanan ben Matya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Matya",""
"Rabbi Yoḥanan ben Nuri","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Nuri",""
"Rabbi Yoḥanan ben Shaul","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Shaul",""
"Rabbi Yoḥanan ben Torta","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Torta",""
"Rabbi Yoḥanan ben Yosef","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Yosef",""
"Rabbi Yoḥanan ben Zakkai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20ben%20Zakkai",""
"Rabbi Yoḥanan HaMakkoti","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20HaMakkoti",""
"Rabbi Yoḥanan HaSandlar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20HaSandlar",""
"Rabbi Yoḥanan the Cobbler","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20the%20Cobbler",""
"Rabbi Yoḥanan the Cobbler, Rabbi Akiva’s student","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20the%20Cobbler%2C%20Rabbi%20Akiva%E2%80%99s%20student",""
"Rabbi Yoḥanan the Ḥorani","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%20the%20%E1%B8%A4orani",""
"Rabbi Yoḥanan, brother of Mar, son of Rabbana","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%2C%20brother%20of%20Mar%2C%20son%20of%20Rabbana",""
"Rabbi Yoḥanan’s son","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yo%E1%B8%A5anan%E2%80%99s%20son",""
"Rabbi Yona","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yona",""
"Rabbi Yona bar Taḥlifa","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yona%20bar%20Ta%E1%B8%A5lifa",""
"Rabbi Yona, the father of Rabbi Mani","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yona%2C%20the%20father%20of%20Rabbi%20Mani",""
"Rabbi Yonatan","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan",""
"Rabbi Yonatan ben Akhinai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Akhinai",""
"Rabbi Yonatan ben Amram","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Amram",""
"Rabbi Yonatan ben Asmai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Asmai",""
"Rabbi Yonatan ben Avtolemos","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Avtolemos",""
"Rabbi Yonatan ben Elazar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Elazar",""
"Rabbi Yonatan ben Shaul","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Shaul",""
"Rabbi Yonatan ben Yosef","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Yosef",""
"Rabbi Yonatan ben Yosei ben Lakonya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%20ben%20Yosei%20ben%20Lakonya",""
"Rabbi Yonatan, son of Rabbi Elazar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%2C%20son%20of%20Rabbi%20Elazar",""
"Rabbi Yonatan’s mother","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yonatan%E2%80%99s%20mother",""
"Rabbi Yosef","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosef",""
"Rabbi Yosef bar Abba","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosef%20bar%20Abba",""
"Rabbi Yosef ben Elem of Tzippori","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosef%20ben%20Elem%20of%20Tzippori",""
"Rabbi Yosef the Babylonian","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosef%20the%20Babylonian",""
"Rabbi Yosef, son of Rabbi Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosef%2C%20son%20of%20Rabbi%20%E1%B8%A4anina",""
"Rabbi Yosei","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei",""
"Rabbi Yosei bar Abba","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Abba",""
"Rabbi Yosei bar Abbahu","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Abbahu",""
"Rabbi Yosei bar Asyan","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Asyan",""
"Rabbi Yosei bar Avin","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Avin",""
"Rabbi Yosei bar Ḥama","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20%E1%B8%A4ama",""
"Rabbi Yosei bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20%E1%B8%A4anina",""
"Rabbi Yosei bar Huna","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Huna",""
"Rabbi Yosei bar Keifar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Keifar",""
"Rabbi Yosei bar Kisma","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Kisma",""
"Rabbi Yosei bar Natan","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Natan",""
"Rabbi Yosei bar Rabbi Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Rabbi%20%E1%B8%A4anina",""
"Rabbi Yosei bar Rabbi Ḥoni","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Rabbi%20%E1%B8%A4oni",""
"Rabbi Yosei bar Rabbi Yehuda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Rabbi%20Yehuda",""
"Rabbi Yosei bar Rav Avin","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Rav%20Avin",""
"Rabbi Yosei bar Rav Ḥoni","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Rav%20%E1%B8%A4oni",""
"Rabbi Yosei bar Yasinia","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Yasinia",""
"Rabbi Yosei bar Yehuda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Yehuda",""
"Rabbi Yosei bar Zavda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Zavda",""
"Rabbi Yosei bar Zevida","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Zevida",""
"Rabbi Yosei bar Zevila","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20bar%20Zevila",""
"Rabbi Yosei ben Dolgai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Dolgai",""
"Rabbi Yosei ben Durmaska","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Durmaska",""
"Rabbi Yosei ben Durmaskit","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Durmaskit",""
"Rabbi Yosei ben Elisha","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Elisha",""
"Rabbi Yosei ben Elyakim","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Elyakim",""
"Rabbi Yosei ben HaMeshullam","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20HaMeshullam",""
"Rabbi Yosei ben Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20%E1%B8%A4anina",""
"Rabbi Yosei ben Ḥoni","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20%E1%B8%A4oni",""
"Rabbi Yosei ben Keifar","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Keifar",""
"Rabbi Yosei ben Ketzarta","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Ketzarta",""
"Rabbi Yosei ben Kisma","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Kisma",""
"Rabbi Yosei ben Nehorai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Nehorai",""
"Rabbi Yosei ben Perata","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Perata",""
"Rabbi Yosei ben Perida","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Perida",""
"Rabbi Yosei ben Rabbi Avin","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Rabbi%20Avin",""
"Rabbi Yosei ben Rabbi Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Rabbi%20%E1%B8%A4anina",""
"Rabbi Yosei ben Shaul","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Shaul",""
"Rabbi Yosei ben Yasian","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Yasian",""
"Rabbi Yosei ben Yehoshua","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Yehoshua",""
"Rabbi Yosei ben Yehuda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Yehuda",""
"Rabbi Yosei ben Yo’ezer of Tzereida","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Yo%E2%80%99ezer%20of%20Tzereida",""
"Rabbi Yosei ben Yosei ben Yasiyyan","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Yosei%20ben%20Yasiyyan",""
"Rabbi Yosei ben Zimra","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20ben%20Zimra",""
"Rabbi Yosei from Caesarea","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20from%20Caesarea",""
"Rabbi Yosei from Yokrat","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20from%20Yokrat",""
"Rabbi Yosei HaGelili","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20HaGelili",""
"Rabbi Yosei HaḤorem","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20Ha%E1%B8%A4orem",""
"Rabbi Yosei of Hutzal","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20of%20Hutzal",""
"Rabbi Yosei of Medea","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20of%20Medea",""
"Rabbi Yosei of Media","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20of%20Media",""
"Rabbi Yosei of Neharbil","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20of%20Neharbil",""
"Rabbi Yosei of Tzippori","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20of%20Tzippori",""
"Rabbi Yosei son of Rabbi Yehuda","names","Rabbi Yosei, son of Rabbi Yehuda","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20son%20of%20Rabbi%20Yehuda",""
"Rabbi Yosei the Galilean","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20the%20Galilean",""
"Rabbi Yosei the Great","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20the%20Great",""
"Rabbi Yosei the Ḥasid","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20the%20%E1%B8%A4asid",""
"Rabbi Yosei the priest","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20the%20priest",""
"Rabbi Yosei the Small","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%20the%20Small",""
"Rabbi Yosei, son of Rabbi Avin","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%2C%20son%20of%20Rabbi%20Avin",""
"Rabbi Yosei, son of Rabbi Elazar, son of Rabbi Shimon","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%2C%20son%20of%20Rabbi%20Elazar%2C%20son%20of%20Rabbi%20Shimon",""
"Rabbi Yosei, son of Rabbi Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%2C%20son%20of%20Rabbi%20%E1%B8%A4anina",""
"Rabbi Yosei, son of Rabbi Zevida","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%2C%20son%20of%20Rabbi%20Zevida",""
"Rabbi Yosei, son of Yehuda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yosei%2C%20son%20of%20Yehuda",""
"Rabbi Yoshiya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yoshiya",""
"Rabbi Yoshiya from Usha","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yoshiya%20from%20Usha",""
"Rabbi Yoshiya of Usha","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yoshiya%20of%20Usha",""
"Rabbi Yoshiya the Great","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yoshiya%20the%20Great",""
"Rabbi Yoshiyya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yoshiyya",""
"Rabbi Yossi, son of Rabbi Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yossi%2C%20son%20of%20Rabbi%20%E1%B8%A4anina",""
"Rabbi Yusna","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yusna",""
"Rabbi Yustai, son of Rabbi Matun","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Yustai%2C%20son%20of%20Rabbi%20Matun",""
"Rabbi Zakkai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zakkai",""
"Rabbi Ze’eiri","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Ze%E2%80%99eiri",""
"Rabbi Ze’iri","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Ze%E2%80%99iri",""
"Rabbi Zeira","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zeira",""
"Rabbi Zeira bar Adda","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zeira%20bar%20Adda",""
"Rabbi Zeira bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zeira%20bar%20%E1%B8%A4anina",""
"Rabbi Zeira bar Memel","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zeira%20bar%20Memel",""
"Rabbi Zeira’s father","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zeira%E2%80%99s%20father",""
"Rabbi Zekharya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zekharya",""
"Rabbi Zekharya bar Kefutal","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zekharya%20bar%20Kefutal",""
"Rabbi Zekharya ben Avkolas","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zekharya%20ben%20Avkolas",""
"Rabbi Zekharya ben HaKatzav","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zekharya%20ben%20HaKatzav",""
"Rabbi Zekharya ben Kevutal","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zekharya%20ben%20Kevutal",""
"Rabbi Zerika","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zerika",""
"Rabbi Zilai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zilai",""
"Rabbi Zivai","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zivai",""
"Rabbi Zutra bar Toviya","names","","","","","","https://chavrutai.com/search?q=Rabbi%20Zutra%20bar%20Toviya",""
"rabbinic law","concepts","","","","","","https://chavrutai.com/search?q=rabbinic%20law",""
"Rabena’a, brother of Rabbi Ḥiyya bar Abba","names","","","","","","https://chavrutai.com/search?q=Rabena%E2%80%99a%2C%20brother%20of%20Rabbi%20%E1%B8%A4iyya%20bar%20Abba",""
"Rabin (amora)","names","Ravin","https://en.wikipedia.org/wiki/Rabin_(amora)","","Ravin","","https://chavrutai.com/search?q=Rabin%20(amora)","blog"
"Rabshakeh","biblicalNames","","https://en.wikipedia.org/wiki/Rabshakeh","","","","https://chavrutai.com/search?q=Rabshakeh","biblical_names_api_review:verified_exact_or_redirect"
"Rachel","biblicalNames","","https://en.wikipedia.org/wiki/Rachel","","Rachel","","https://chavrutai.com/search?q=Rachel","biblical_names_api_review:verified_exact_or_redirect"
"Rafram","names","","","","","","https://chavrutai.com/search?q=Rafram",""
"Rafram bar Pappa","names","","","","","","https://chavrutai.com/search?q=Rafram%20bar%20Pappa",""
"Rafram from Sikhera","names","","","","","","https://chavrutai.com/search?q=Rafram%20from%20Sikhera",""
"Rahab","biblicalNames","Rahab the prostitute","https://en.wikipedia.org/wiki/Rahab","","Rahab","","https://chavrutai.com/search?q=Rahab","biblical_names_api_review:verified_exact_or_redirect"
"Raḥava","names","","","","","","https://chavrutai.com/search?q=Ra%E1%B8%A5ava",""
"Raḥava of Pumbedita","names","","","","","","https://chavrutai.com/search?q=Ra%E1%B8%A5ava%20of%20Pumbedita",""
"Rakhis River","talmudToponyms","","","","","","https://chavrutai.com/search?q=Rakhis%20River",""
"Rakhish bar Pappa","names","","","","","","https://chavrutai.com/search?q=Rakhish%20bar%20Pappa",""
"Rakkath","talmudToponyms","","","","","","https://chavrutai.com/search?q=Rakkath",""
"Ramata","talmudToponyms","","","","","","https://chavrutai.com/search?q=Ramata",""
"Rami bar Avin","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Avin",""
"Rami bar Berabi","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Berabi",""
"Rami bar Dikkulei","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Dikkulei",""
"Rami bar Dikulei","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Dikulei",""
"Rami bar Dikulei, from Pumbedita","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Dikulei%2C%20from%20Pumbedita",""
"Rami bar Ezekiel","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Ezekiel",""
"Rami bar Hama","names","Rami bar Ḥama","https://en.wikipedia.org/wiki/Rami_bar_Hama","","Rami bar Ḥama","","https://chavrutai.com/search?q=Rami%20bar%20Hama","blog"
"Rami bar Pappa","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Pappa",""
"Rami bar Rav","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Rav",""
"Rami bar Rav Yehuda","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Rav%20Yehuda",""
"Rami bar Rav Yud","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Rav%20Yud",""
"Rami bar Rav Yuda","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Rav%20Yuda",""
"Rami bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Shmuel",""
"Rami bar Tamrei","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Tamrei",""
"Rami bar Yeḥezkel","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Ye%E1%B8%A5ezkel",""
"Rami bar Yeḥizkiya","names","","","","","","https://chavrutai.com/search?q=Rami%20bar%20Ye%E1%B8%A5izkiya",""
"Rami, son of Rav Yeiva","names","","","","","","https://chavrutai.com/search?q=Rami%2C%20son%20of%20Rav%20Yeiva",""
"Ramoth-Gilead","biblicalPlaces","Ramoth","https://en.wikipedia.org/wiki/Ramoth-Gilead","","Ramoth","","https://chavrutai.com/search?q=Ramoth-Gilead","blog"
